next week i could probably talk to him depending on what its all about yeah i think i can fillfit him in,1
ahh yeah its probably let me just check my calendar here really quick  lets see what i got  next week todays is fourteenth yeah probably tuesday works,1
and who are you  are you the appointment maker or youll be with the rep,1
will you also put your contact information down there in case world comes to an end and i need to rearrange things,1
maintenance we usually ahhh we well we have they are dependent on this one of our bigger trucks or vans,1
aaaamm we have ahhh i am trying to remember the name its an old pal of ours,1
i think thats and we have a minivan  i am sorry there is a chrysler minivan,1
yeah let me look at my calendar here  maybe aaa actually maybe the week of the thirteenth,1
 aahhh tatatatataataa  national update meeting  could we do could we do ten thirty to eleven,1
what is next thursday second uhh yes i dont let me check my calendar umm i have a meeting scheduled at nine am a staff meeting uh but that shouldnt last but about an hour um so i should be available either before eight or after ten,1
umm well might be do you know if we have an account with penske now,1
well um we probably wouldnt be interested in maintenance or lease right now but we did i believe set up a rental uh account case we needed to rent a truck cause occasionoccasionally we need to rent a truck for a short term,1
who would i talk to to find out if we actually have an account now,1
we just uh yeah it happens we we just find the repair shops that are available and send them there,1
would that be uh only if we had some maintenance agreement thing with you or,1
uh yeah yeah should be able to yeah thatd be fine this is for truck rental and stuff like that,1
uh email would be its mswartz at arnt arnt asphalt and then a co like company dot com,1
uh probably sometime in the next couple weeks im going to be in houston next a week and a half so sometime after that,1
my name is holly wallace and then uh email is hollywallace two seven like twentyseven the number at yahoo,1
yeah stop him out you know weve got were loaded up on units right now really but,1
ummm let me look here  yeah i am not shown anything  sometimes fridays can get a little dicey but uhhh that should work uhhhaa,1
i dont want to talk to him  i used to work for penske six months ago,1
hahahaa yeah you can you can send him in and he can try to convince me,1
she she does she did she did something around your uhhh your fleet side scheduling maintenance or something recently took a job i believe on the purchasing or procurement side  her last her married name is gajewski,1
but its its a combination of you know of of wine trucks bucket trucks con and then and then a fleet of a pretty substantial fleet of light duty pickup trucks so coloradosf one fifties that kind of stuff,1
yeah one fifty probably but the kinda like i say its a you know probprobably by the time they throw buckets and,1
yeah yeah yeah we have four five mechanics that do a lot of the basic repairs state inspections that kind of stuff yeah,1
uhhh the bigger stuff gets sent out  we we have a relationship with uhh if its on the if its on the equipment side of the vehicle most of our stuff is altec,1
so so goes to an altec shop and there are couple of those down in this area,1
and then if its if its a cab chassis thing i aa you know im not sure i know theyve got a lot of internationals over there,1
aaa so so it probably goes through probably goes through that depending upon you know warranty and all that,1
aaa but that seems to be thursday and monday mornings seemed to be the ones,1
and and so they may they may already know each other or there may already be a story and an answer there everybody save every running steves name by him and if that conversation has already happened there is no sense,1
and again yes steve would have the perspective of  you know what do we buy what we you know so what we buy what we lease,1
yeah that that kind of you know here because i i im pretty sure we buy the big stuff,1
i am pretty sure we buy the big stuff and lease the small stuff but thats just a level of detail i havent gotten to but anyway so so steve would id have steve join us so his history or his files you know relating to steve or or conversations would probably be helpful ahead of the you know ahead of the ,1
yeah i am i am so i i i am thevise president in charge of a a bunch of corporate services one of which is fleet and procurement and warehousing and all that kind of stuff but steve is one of the yeah,1
aaa you know what  ive never emailed him from the outside i can hahahahhah iii email him from the from the inside all the see if i can figure out how to look and what see what his uhhh figure out what his internal email is its one of those things no body asks you  yeah s,1
fifteen isnt good  fourteen isnt good  no id id right now probably right now the best day for me would be wednesday the eighth,1
were were well actually you know yeah were i am in manassas so were were,1
next week is not good  we have got three people off soshould be all right,1
yeah and aa definitely interested in it  we have three trucks uhhh two sixteen footers and a twenty four footer,1
umm the two sixteen footers are about a year and half old we bought them brand new from gmc,1
yeah were were about  were only about six miles away from the previous location just more retail oriented space and all,1
after one o clock or or friday friday anytime after eleven o clock is fine,1
we take it aaa we take it where we bought it from aah we bought it from miller ford and they have a pm package so we need take it to them they do all the dot inspections all that stuff,1
uh monday and tuesday are going to be crazy busy days is that you think that you can do wednesday thursday or friday,1
umm im not sure  i have got an appointment outside of the office at nine so there is a good chance i wouldnt be here by ten,1
uhh and probably a little bit later but i mean if there is another day that youre going be in our area and,1
uhhhh lets see what we got here  uhhh let me check ive got weve a got job there that were doing,1
that is supposed to be an all day thing but im not sure that im going to be involved with it all day uhhh,1
yea but i gosh yeah i dont know you know there again thats probably dont start in the morning  ill probably be available in the uhh in the afternoon,1
yeah oh yes thats fine  you know if you dont mind just checking in with me you know on that on that tuesday and then ill kind of you know let you know where im at and then if you guys are still in the area i guess youre gonna be up here seeing some other trucking companies in the mount airy area ,1
uh yeah i believe so yes i do not if anything changes but as far as i know yeah it works very good,1
um let me see um but  the only days i have open next week or two is tuesday and wednesday,1
uh its uh hold on a second uh and you we are going to do it here at the jackson office,1
yeah we are just right down the street from the your guys lot over here  its twenty four o three east high street,1
yeah theres a couple things uh im im im glad you called i was looking for an email you had uh  we had emailed a couple things last year and i and so uhh  i i must have misplaced it in my numerous folders but uh about some possible uhuh truck rental uh needs i may need uh this coming year so yeah so yeah we can go over that,1
thursday im back at uhh like im here on mondays and then im not back in the office till thursday and friday and saturday,1
umm well i am not sure if the full service lease is gonna be the uh way i need to go,1
uh because we usually uh the prices what you know thousand dollars or more a month per vehicle,1
okay  let me ask you this  do you have by any chance uh you know step vans do you have access to step vans too,1
uhaaa  i am not in my office to where the calendar is that uhh probably do i think its uhh i think that might be a good day,1
all right dude i mean an any type of brochures or anything that you could send along as well,1
ahem yeah like you know like uh you know an information booklet or anything you can send in email us,1
is it so so are you are you looking to sell me trucks or just rent them,1
yeah can you well you you know because i dont have my calendar in front of me can you just touch base with me like couple of days before then we can confirm,1
yeah i returned the call to this number and i said somebody from penske has called,1
well we might talk but you know ive ive got my own shop everything next door my own mechanics so hed look that  ive been buying glider kits,1
and building them myself but were were running all dump trucks and quad axle trucks and stuff,1
yeah the time is fine if youll just text me or give me a prompt im gonna be out of state all this week  i think we can catch up next week but i will be around you know where we are at we are right next door to you hutch ranch store i own your hutch rank store,1
um as i explained before um we do specific jobs in specific areas and um hang on just a second i was right in the middle of the screen here and uh locally we run our own trucks and weve kept them but were looking at a job that we may have landed in boston and i dont know if you guys can help me with that truck lease there because were probably going to have to lease a truck in boston maybe by um may or june so i dont know if thats something you wanna help me with or you wanna just refer me to the boston rep or how you wanna handle that,1
um ten oclock fourteenth yeah thatll work ive got an afternoon doctors appoint but im okay in the morning,1
yeah do so because a lot of the details havent been worked out yet and im not even sure if were definitely gonna lease a truck  ill have to ask the boss but uh ill ask him before uh he gets back with me,1
ill tell you what next week looks pretty rough but um what if we did uh like wednesday or thursday the following week,1
um afternoons usually better thats a two oclock onethirty got a four oclock yeah two pm lets do that,1
thats such a perfect ill look for him and uh just uh gigive me a call if something changes okay,1
can you give me a call on on the thirteenth and let me see how thats looking  i wanna make sure that its still going to be open,1
all right im tryna think of uh what uhh whats that okay okay okay ill listen to i thought you was a we had a very very bad situation with rider ananand i forgot so you know they was horrible okay and im sorry ,1
next tuesday i cant guarantee it  i normally im here about that time but you know it depends on you know what job requirements are,1
oh okay ummm well you know what uhhhh i know we try to do most things inhouse ummuhhh but i mean im always willing to look and see what you guys got now so uhhh i guess anything within next week is good but actually next week is our spring break uhhhmmm so the week,1
yeah probably umm lets see what is the good day here ummmuhh next like next thursday looking,1
probably like uhhh you know middle of the afternoon like one to two oclock or something like that works out pretty good,1
i just use the main which here its hfhmcfrontiernet uhh com  wait a minute i just last lost my brain,1
aaa its fourteen no eighteen forty three getting my numbers all mixed up eighteen ortyeighty three old murphy road here in franklin,1
ummm we can probably talk on the week of the twentieth to twenty fourth ananytime during that looks like im free,1
yeah im thinking yeah thatll be fine were just slow right now but we can look at the rates in case something pops up,1
email email is scottys scottys the nu the number two the at sign initials sw bell thats bll dot net,1
have him bring one of those big calendars i dont have one for this year i had one last year one of those big wall calendars i mean its like a three foot by three foot calendars,1
twetwenty second would be better for me uhh twenty first twenty first tuesdays are usually a pretty full meeting day so,1
it wouldnt  thats the one time on wednesday i do have a meeting any any earlier between anytime between ten and one or nine and one even,1
uhh yes you are but he comes in he can come and ask for lewis,1
it will be umm restoremanager but hold on let me get it here uhhh its aaa rr well restoremanagerhabitat uhhh pvorg,1
uhhh if you wanna come in next wednesday at make it more like midday around twelve,1
one oclock okay then just ask ray uhh tell ray to ask for lewis he is restore manager and then uhh he will let him know okay,1
yeah yeah i should ummm itll lets see let me look at my calendar because umm just a second umm i could either next week the twenty first or twenty second,1
lets see i have tuesday i cant do it and wednesday afternoon i got a meeting umm how about uhhh,1
yeah let me look up in the following week  ill be gone towards end of the week but im pretty good on tuesday or wednesday that like twenty eighth or,1
yes my first name is shawn shawn and um my last name is deignan d as in david eig n as in nancy a n as in nancy,1
is there um could i get a number to call just in case you know,1
um thatd be fine they can stop by i may or may not be here but they can also ask for matthew,1
i got uh probably four or five trucks on a regular basis that are not leased,1
and then you gon have some uh two thousand up to a two thousand ten at max,1
know set up something he can at least come out here and talk to me,1
he can just call and you know call and schedule something up and we can go from there,1
yeah that thatll be fine he can stop out and i can talk to him,1
sure just uh send me an email to confirm and its jim jim at harbor sales harbor sales dot net,1
oh actually im gonna be in a meeting in tolma at eleven am that day so ill be leaving  here by nine be back around here so it doesnt look real good,1
oh umm i am sorry  what did you say after you said you are from penske,1
uhh next tuesday at ten umm yeah that would be fine because we are kind of uhh contemplating leasing a vehicle uhh not for sure but umm so yeah but i it would have to be like a thirty minute timeframe because i just implying so okay then ten oclock next tuesday,1
uhhh let me look quick on my calendar umm next week okay wednesday is pretty much out it looks like can we do it tuesday,1
no problem its r meadows first initial uhh im sorry ryan meadows first initial rmeadowswpscicom,1
okay well they just bought a bunch of brand new trucks so i dont know if thats gonna be worth his while,1
oh no early because i i i go in at uh im in the office at six thirty,1
yeah i mean any time the following week the third of april third through the seventh,1
no the third through the seventh is this first week full week in april the first one is saturday,1
uhhh yeah you call me like next week and wouldve to be like thursday of next week umm and ill try to meet with him  can we do it on the phone,1
yeah that that that should be fine ummm tuesday at ten  like i said we when i was talking to uhhh whats her name now ummuhhh my the new rep uhhhhh ,1
and uhhhh the buy out on the truck with the body ill go with with her again when you come in on uhhh on tuesday,1
ummm  i will be in the office next week on monday  beyond that i really cant tell you when ill be in the office i mean you know what other day im leaving next week so ,1
uhhuh hello anthony sorry to keep you waiting i was just finishing up a meeting,1
yeah you know now that youre calling back uhhh you guys help me out do your salesman that keep stopping in here is his name kevin,1
if he he was gonna get back to me with a proposal on on our shop  will you guys call that on site or something or,1
uhhh kay im just if he was gonna get back to me i havent seen anything i i i totally lost sight of it so now that youre calling me i am going to just search because it could be he sent me an email and it could that i missed it that would be wouldnt the first time thats happened uhhh okay yeah he uhhh just refreshes my memory he did get back to me uhhh and what he said here is uhhh he did a drive by with his district manager,1
and uhh he will require more indepth hell require more of an indepth uhhh uhhh you know on the on the equipment and i believe you know how my memory suggests that i did give him up but uhhh may may be i didnt you know i mightve dropped the ball there,1
yeah were were sitting uhhh i think this morning we were like minus three or something celsius so,1
okay you know it sounds it sounds good ummm and yeah i definitely would be willing to to chat with him,1
actually we are already uhhh we we havent participated in in the uhh maintenance program yet but we have uh i have a contact with penske uhhh ive got both a national and a local contact so possibly youve got some old obviously you have some old information,1
uhhh  end of the month is not a good time uhhh so wed have to go into uhhh april,1
it would be lets see tututu also which address are you showing because if youre asking for phil sounds like youre talking to our north carolina office and not our corporate office,1
no actually weve moved from there but uhh were at the uhh fifty nine seventy unity drive in norcross,1
yeah and penske guys have been out here to see me at this office uh derrick hardy  have been here in fact they were just here about a just few weeks ago,1
yeah i think we could get him in close to uhhhh actually the first time i would have anything would be the third week of april uhhh the nineteen the twentieth or the twenty first,1
naah were were small office this this number will get me there is only half dozen of us in this particular office now,1
uhhhhh well thats beginning of the month thats kinda busy for me  let me see my schedule though,1
i cannot i know uhhh why dont we try ummm right next the week after that,1
im actually leaving tomorrow for florida and going on a month vacation theyre sure welcome to do it,1
yeah do some like that uhhh do i know what im doing in may right at the moment theres not a chance,1
from between now and may so i will forget so youre gonna to have follow and send me emails till we get anywhere calls but i am here everyday  i i i need the appointments to be in the morning between call like nine thirty and eleven thirty,1
uhhh yes hes been over a couple of times nate i have visited with him  i am pretty familiar with him  uh they were building their new store there in amarillo and so i have talked to him about that,1
no no its been a while uhhh yeah you might have him come over why dont you just uhhh why dont you why dont you just have him call and set up an appointment or do you wanna set the appointment up now,1
yeah let me look let me look here i wish i had somebody setting up appointment for me so i didnt have to do it tommy tommys lucky,1
yeah sure it does uhhh i tell you what ive got tuesday the forth is all open all day long so do you got some set up there,1
yeah its what im putting down and he can just give me a call at this number to to confirm the day before,1
uhhh i id deal with the rental of the trucks and lease im im sorry longterm leasing of trucks not maintenance,1
okay uhhh yeah but i cant next week im all tied up  ive got a big project due next friday,1
no when im sorry uh im sorry thats easter week and im out from wednesday till the following monday ummm you know probably monday or tuesday of that week will be ,1
mostly in one we have another location in florida but its a smaller shop ,1
um yeah i never know whats gonna come up if they could just call a couple days ahead of time that would be good,1
try anytime you want i have no idea what you uh yeah thats way too far out the world could change it may even end by then,1
um it yeah just give me a days heads up would be about the best ive got things that change everyday thats the problem,1
uhhhh yeah yeah im a little uhhhh i was in truck but what uhh whats going on,1
usually usually thursdays are pretty good for me  thursdays i leave up about this time i just happened to have the trucking right now but uhhh but yeah usually thursdays about this time is uhhh kind of a good time for me,1
it would be the following  im going to be on vacation next week uhhh where you guys open at or where you where you gonna be at,1
uhhh for my maintenance program and i did just do an rfp last year  im not sure if you bid on that and you shouldve gone out for that every couple ,1
i i do believe so yes so you just want to show me some new programs that you may have in existence correct,1
three years im not im not im not marry to anybody lets put it that way  so if youve something really bright and shining im im interested in bright and shiny penny so ,1
okay yeah uhhh mostly our guys just go to a local place for the maintenance on it ,1
uhhh well now we were there but we also have another location where im at,1
yeah well its uhh all combined for both of em andfew more here in several months,1
yeah we can do that uhhh  i aint im not in a big need now but im always a wise planner and i would think uhh you think at least in order to where i can when i can,1
oooh dont know about that and tomorrowd be a busy day ummm where about are you located,1
i have not a clue what ill be doing next week i dont i really dontwe can set it and hope for it and just shoot park off uhh to be honest i i really dont know ive got to uhhh i got go out of town for a day or two to take care of a motor my motorcycle ups to north i dont know one day and i dont know exactly what day thats gonna be so you know thats what i am saying and theres just things top of each other but yea well be well be still trying to get going,1
just just to let you know that we uhhh our fleet gets subbed out to bellingham auto every year,1
yeah sit down and look at and evaluate our fleet being if so many new ones or newer and so many old ones and what they think might be done and then they can come up with a price to maintain it for the year,1
uhhh ken oh let me grab that to make sure ive got the right one,1
yeah you can stop by and give me the rates ill take a look at it im interested,1
well i i have peters kinda the guy thats the rep that ive dealt with before is he still there,1
yeah you can come in yeah we can talk about it um hold on let me go look at my calendar,1
alright let me look here i got that i got that there im out so youre saying starting week after next or starting when,1
im out i am out the seventh and the tenth chew when do you leave best for me is the eleventh or twelfth after eleven thirty,1
uh i tell you what how i would like to handle that just drop by what information you have on any units that you have because we already have uh a fleet of tractors and a fleet of box trucks,1
yeah  just tell him to give me a call before he comes because im im in and out,1
